Pid,label
269470,6.49
313703,9.18
318715,6.34
926342,3.91
414186,10.11
200088,7.94
267644,4.7
877749,2.81
311033,6.44
179580,5.88
332634,4.7
161396,5.86
1004168,5.17
316886,4.0
160962,10.85
215528,3.58
338554,9.85
775320,8.48
589796,5.43
222741,8.38
16598,8.52
245891,6.51
290809,12.18
187700,8.29
484723,5.36
247084,7.04
923772,3.17
310608,9.15
990144,9.76
905643,4.0
273454,6.23
443353,2.0
265991,14.01
353841,7.16
301818,11.93
319424,7.63
354126,9.83
438158,9.54
367471,5.21
330270,9.88
239620,5.0
175461,6.78
607063,5.09
414553,8.72
327624,8.64
706734,2.32
351081,6.99
205604,6.94
421623,6.44
538769,3.58
201518,6.81
546373,2.58
413075,4.39
316296,3.91
373843,7.51
405439,6.74
365220,6.13
980664,3.91
242477,3.7
172775,5.75
283995,6.67
391392,5.39
195641,13.2
967155,4.32
393910,5.93
270872,3.58
421339,7.81
358100,4.09
1113344,6.46
533735,2.32
242258,6.82
466000,4.46
245957,3.0
163697,4.39
194430,3.17
393455,11.37
157228,8.31
390594,7.4
29667,12.8
337427,3.17
261149,6.09
636703,7.24
408428,5.58
291955,4.0
380260,5.39
756716,6.97
382990,6.02
242108,3.91
296027,4.91
1095072,4.25
391949,5.21
401675,5.46
183013,4.09
215218,3.81
350387,4.25
269993,4.09
234909,8.41
171202,5.86
882138,4.64
534397,3.32
224758,5.17
247118,7.62
352194,5.86
464172,4.39
351290,7.07
396007,3.81
710471,7.95
568693,1.58
353855,8.08
276050,4.7
541295,9.86
922252,4.0
263726,4.46
315382,5.98
221557,4.39
447086,1.58
354500,5.98
386296,3.58
170227,10.68
202425,4.81
493439,5.21
335683,6.57
307139,5.81
301891,5.13
231493,7.02
221859,8.8
1033915,1.0
273446,3.46
319614,4.64
695954,2.32
726596,2.32
384099,5.49
181489,9.43
481598,3.81
344927,7.87
485548,6.55
154911,9.76
211492,6.86
182281,3.46
348653,7.52
283160,12.07
172750,5.25
347551,5.81
567536,2.58
755745,9.08
180201,8.38
775097,7.5
363374,3.0
534305,8.64
311068,4.25
1034774,4.86
157465,7.09
799099,11.81
239018,4.17
298625,4.39
281689,8.34
190856,8.75
438851,2.32
422183,5.25
278241,3.0
342087,4.52
205011,6.77
306045,9.26
221467,7.41
318612,7.71
382749,2.0
225790,6.48
212405,5.73
276574,5.52
388766,10.77
544748,4.09
336104,7.56
347146,8.7
394921,6.83
243243,6.75
335850,10.12
223789,4.39
443169,9.13
712320,3.58
661990,5.21
331387,7.13
290864,9.05
218523,13.73
246526,8.17
301731,7.08
389496,4.32
359053,2.58
496730,8.16
405360,10.85
430889,5.17
198084,9.45
266155,5.09
241092,8.08
889907,3.32
278688,7.55
359749,5.93
238862,8.26
257467,6.98
212433,5.95
237163,4.58
327470,6.0
520929,5.21
175165,3.58
714840,2.81
278314,10.68
384028,4.09
250509,8.02
190602,5.55
189200,9.78
172454,5.88
409620,4.09
330854,4.17
321762,5.13
255505,4.95
729330,5.39
932086,6.74
193506,3.58
316761,5.09
817233,4.75
757457,1.0
1049364,3.0
339706,6.79
938053,2.81
216407,2.58
677074,5.39
526944,5.49
331407,3.0
179906,9.1
159913,8.4
1071145,4.0
512344,5.13
380048,6.58
743634,9.08
258427,6.21
344451,6.77
443633,3.58
271697,2.81
200108,8.02
252869,4.0
360533,4.95
261878,13.98
625659,3.91
702644,5.29
1069809,2.81
280727,6.88
470623,6.61
212210,14.7
607705,2.58
233860,9.94
341041,6.23
225727,7.44
399271,7.64
307358,8.0
489782,2.81
363471,8.8
333847,4.39
352874,8.91
245057,5.43
200164,4.75
271949,4.75
349990,9.03
333988,8.16
275373,3.7
182007,12.53
528176,3.81
193431,13.52
412521,4.46
372083,11.12
234271,6.82
346960,8.77
402864,7.67
162645,9.07
767324,6.17
286191,6.6
212187,11.9
219209,3.46
747483,7.08
243089,3.17
176112,10.3
597532,3.17
282021,6.73
255926,6.17
449324,5.46
786326,3.32
991052,7.07
166234,5.91
663741,8.75
216930,7.07
253699,6.02
298464,7.34
663800,5.75
321817,7.46
184415,8.92
171187,6.43
312629,8.92
359636,10.33
196500,6.07
373119,4.39
280597,8.94
257504,6.54
683754,8.6
469877,7.52
173115,7.35
421593,8.75
385590,5.83
1068156,7.42
338382,6.49
240742,5.43
297079,6.73
356262,7.84
302697,10.67
223340,5.0
163892,6.49
348841,5.04
511225,5.25
288246,9.13
337021,3.17
214566,9.91
277947,9.82
273068,7.0
392990,7.81
950224,2.58
1044368,3.0
208571,4.91
306302,9.41
268425,3.17
357002,6.39
279180,2.32
241779,8.02
400526,3.81
1065951,3.17
603349,6.66
284877,2.58
459050,3.17
339404,2.81
231111,5.55
202772,8.02
448917,4.25
336571,8.45
447651,5.25
455591,5.49
336191,3.91
240588,6.95
262116,6.71
382615,5.7
502933,4.58
183801,7.46
392549,3.32
383274,6.67
708824,6.44
536835,2.0
289928,9.72
196997,4.32
348685,8.28
271747,5.58
217840,7.76
432969,7.28
427752,3.58
201694,6.82
256354,8.05
244495,5.13
167061,10.8
396694,2.58
374085,10.41
363243,7.92
354072,7.43
301409,9.66
267398,8.93
952855,1.0
386299,3.32
238365,6.64
227479,10.12
365402,9.68
366524,6.34
180726,6.11
257329,4.09
195288,7.4
1036634,5.32
416689,7.15
332824,7.77
291426,4.75
204055,7.86
238710,7.27
511643,5.75
1019848,9.99
184759,5.21
233755,8.03
323395,6.69
351602,4.39
214824,8.08
396928,4.0
248398,10.49
880173,3.91
1062524,3.0
677205,8.88
252124,4.25
211541,4.7
307740,9.84
386856,11.95
212803,5.73
391922,6.3
307628,8.38
234127,7.11
544540,6.32
207796,7.65
753876,5.81
161025,7.77
496228,6.15
267131,6.64
301658,2.81
233599,10.5
792949,3.58
873033,4.17
250486,6.21
191278,6.3
658463,3.7
175520,6.23
329504,8.6
297096,5.49
295502,9.13
408029,9.62
955174,4.0
405141,7.3
320864,10.83
338375,3.46
235031,12.31
960194,7.08
340234,10.46
238679,6.92
373463,5.13
381362,4.75
188910,7.56
322628,8.65
347375,9.47
298615,5.43
195396,4.46
375298,8.35
245745,7.32
271999,5.95
203167,5.17
355898,9.93
524786,1.0
382127,7.16
174340,4.32
298368,7.3
341353,8.99
542912,6.34
317772,6.71
715126,2.81
336883,10.89
741729,5.55
368135,4.25
1053145,4.81
311859,6.93
351126,5.78
194797,5.55
172825,7.7
230991,8.27
158218,10.08
400620,4.95
255373,6.15
188850,6.17
357674,3.32
897648,4.32
164058,6.6
228286,5.32
266285,6.11
224677,10.66
670415,1.58
626179,3.17
340514,5.13
532893,4.52
199069,6.13
294389,7.04
1074462,9.13
909257,3.91
203840,8.33
716902,1.0
417717,5.29
275674,4.81
190902,2.81
330040,6.74
268822,6.23
231451,6.3
508393,3.46
459410,6.17
338305,9.3
704343,4.32
331705,4.32
208234,4.09
175521,8.56
217833,10.75
357321,8.48
247463,8.24
588825,3.58
503530,6.71
241761,4.32
359900,2.32
522816,2.0
160540,9.67
369166,5.78
184455,7.69
268118,8.85
508314,9.71
278850,7.13
175104,4.81
952671,5.21
323257,6.88
357075,7.98
274139,5.81
163959,10.62
185201,6.49
559027,3.81
931694,6.66
588579,5.88
978764,5.93
731997,4.75
367735,4.17
362265,4.46
310791,5.81
322202,4.39
260732,8.88
950330,2.81
388181,5.61
685842,6.86
916455,6.43
966110,4.17
241588,10.38
437826,11.1
356269,6.95
349456,5.32
386873,4.09
248456,6.3
430896,5.32
874486,4.17
282750,9.9
243144,5.81
908425,4.7
219743,3.91
499339,7.32
913510,4.39
397906,8.3
236010,9.15
1094775,4.25
236960,5.13
357270,9.42
469840,7.61
210403,5.73
209904,5.73
170579,8.5
415234,13.29
554774,3.0
1002921,6.07
187893,5.43
267169,8.91
354753,7.29
798103,1.58
304841,7.89
542468,6.71
653857,7.43
394356,3.0
363650,5.7
399396,6.87
712147,4.46
298165,7.61
283785,5.49
162052,7.65
1062159,5.88
856744,5.46
305086,8.68
439345,7.38
273405,5.58
316547,6.57
331011,4.91
974846,4.52
208218,6.46
365468,7.3
371173,6.48
162728,8.39
222617,7.53
206000,8.51
286395,7.48
217691,8.21
204878,3.32
402259,3.17
386277,4.25
321304,6.29
286953,7.1
1068386,5.49
323382,5.21
180112,5.13
1061383,2.81
388791,5.17
251576,4.17
258549,6.19
333545,9.96
360921,6.51
515301,5.55
382666,3.0
313759,6.43
199468,10.07
229598,4.0
488304,8.52
383825,5.09
619061,3.0
344416,8.29
304528,5.32
396793,5.32
445265,3.91
223286,10.73
377970,6.54
401022,9.37
356550,9.57
298846,5.64
211625,3.58
369287,6.88
225095,6.98
321036,8.52
188788,5.67
157969,5.95
426737,7.12
274876,6.88
240715,7.84
319489,6.27
245385,6.02
225830,5.67
354447,1.0
344089,5.13
222969,9.86
670518,7.24
173070,5.67
628257,9.3
424834,6.92
293105,10.14
230181,7.62
222077,5.95
301427,8.0
818010,4.17
391099,3.81
271677,3.0
267895,5.58
960431,6.32
307372,2.81
204755,8.19
263406,6.55
222142,7.89
822959,6.99
303515,9.86
363069,4.09
171199,6.58
210339,6.64
852688,5.21
172497,7.9
338460,6.49
149101,6.07
250051,5.58
310014,7.58
219134,3.17
205048,4.81
363493,7.0
501662,5.91
293424,6.21
254207,7.92
279930,8.01
228430,6.82
250852,5.39
241233,1.58
279239,3.0
883586,2.58
314794,6.87
549739,5.75
332370,5.09
272714,4.7
307703,5.32
167222,9.35
1071597,8.29
797624,3.81
346229,11.09
257780,6.25
339082,5.29
375760,4.52
213787,9.52
191281,5.52
571737,5.29
384993,4.58
644592,5.91
324553,6.66
321591,5.61
182925,9.36
704648,5.91
207035,6.27
172170,10.46
293517,6.07
297070,3.91
275589,6.81
198658,4.17
177095,8.82
246250,1.0
625164,5.52
186399,8.8
287904,7.19
432902,9.9
606689,3.0
327357,9.13
892804,3.17
338846,8.14
187285,4.95
240864,7.43
316888,2.58
615634,1.58
174895,2.58
191539,6.15
557680,3.46
1015060,3.81
254276,9.6
329570,4.91
382869,7.11
800146,9.27
357419,6.73
371820,7.53
186370,6.81
346795,4.39
192062,5.67
357331,4.32
199958,4.17
719524,2.32
213437,6.25
120706,12.34
444116,10.0
751920,8.16
386823,8.68
335236,5.52
766975,5.32
332043,7.58
783511,1.0
348611,7.47
240465,4.52
243326,9.45
423240,3.58
185802,5.58
216743,8.62
390649,10.31
363043,2.81
1051820,7.23
220186,10.43
399670,6.63
285786,5.46
421335,4.86
297015,8.19
159064,5.17
219835,7.61
380012,3.46
261895,5.17
905645,4.09
711166,1.58
1007931,6.55
1091069,1.0
312599,11.87
1049693,5.55
492391,4.46
773017,10.78
321798,5.04
301090,6.07
318448,3.81
312641,6.23
220573,11.56
161299,6.04
380552,5.29
287847,4.75
212492,9.12
229933,7.14
330397,2.0
802963,4.52
366429,3.0
396546,6.07
174941,7.24
220830,8.54
199785,15.11
336275,3.91
301153,10.11
227489,10.26
204169,7.97
382823,11.65
290650,5.09
530410,4.64
250329,5.91
570729,3.58
353689,5.13
393350,8.95
258890,6.39
360376,6.34
618301,7.95
614242,8.04
202144,8.72
428935,8.77
233750,7.85
329598,6.29
205217,5.17
380438,8.36
925160,4.0
183249,4.46
245410,5.91
401007,10.29
276366,6.0
229652,5.86
321025,9.03
748224,6.27
249778,7.81
381646,3.91
219792,6.36
240389,6.95
756953,6.63
384234,5.29
406958,7.0
492936,5.21
239541,5.04
239378,7.98
597720,6.77
256476,6.57
342320,3.32
226223,9.17
235973,11.63
203076,4.81
242222,6.64
398995,4.58
212039,6.73
826276,4.09
339190,3.7
368186,5.36
914428,3.91
170531,11.18
398039,6.38
265701,8.24
373459,5.09
300060,3.91
185030,3.17
293727,5.75
243425,6.69
899447,2.0
212448,9.79
173768,7.77
166602,5.13
182503,4.64
311989,9.66
381548,11.55
345470,5.43
354218,5.39
334363,4.75
211025,6.52
376373,6.89
188978,4.86
223331,4.7
731368,1.58
242867,7.39
194604,7.74
1057181,4.95
255185,6.04
289726,7.36
320585,9.63
429801,2.81
433493,4.17
603656,5.32
341662,5.55
1072246,1.58
703956,4.17
260046,11.98
384172,4.58
375003,7.31
320208,5.32
281311,6.38
879250,1.0
412285,7.0
320841,4.91
745096,3.81
315236,4.86
229597,9.25
317953,7.66
678777,6.27
392697,6.3
280958,4.32
204606,7.65
260014,9.1
309670,7.6
297017,11.23
450342,5.17
213387,7.93
171092,7.57
539277,1.0
292584,3.17
322988,3.7
913516,4.39
392960,6.74
320270,4.7
248132,9.94
244971,6.27
291377,1.0
344603,5.43
403598,3.17
240769,6.63
889249,4.46
246421,8.69
536399,4.75
452959,5.73
390187,4.09
715746,12.95
202682,6.58
244399,4.7
1088790,5.64
155881,6.74
206886,5.55
267725,6.34
239718,6.11
234892,5.29
258982,3.81
360929,5.13
769886,1.0
316684,5.46
634996,2.32
258136,3.58
405201,8.85
168701,7.07
387150,7.39
433046,5.32
534200,5.32
345593,4.17
300217,6.04
283931,4.81
370529,5.55
944685,2.0
276257,7.28
240995,8.89
406883,12.03
291187,5.32
354802,5.67
327922,7.81
175908,6.58
202830,9.27
252733,14.75
364530,7.46
179582,5.58
352792,4.39
311934,4.09
388086,3.91
513422,7.03
408114,4.46
304703,9.7
197389,7.34
267405,5.86
197863,7.72
177986,7.39
848700,9.87
331920,2.32
259541,6.15
253618,6.46
320961,4.86
223243,6.91
332453,5.39
202245,4.95
386769,3.0
244490,6.78
244027,5.36
687545,9.5
357121,7.29
679224,10.0
394606,9.41
420527,3.32
356049,2.58
269649,2.58
216322,4.7
498684,7.69
267481,5.86
171408,5.93
167812,5.93
316221,3.46
288135,6.44
242262,8.18
422831,6.38
221169,4.7
281875,7.09
244451,5.39
220713,9.14
297662,7.14
1112076,5.64
157952,8.23
458316,5.7
314303,8.74
177957,7.95
242270,6.58
366837,7.65
406905,5.61
309369,4.25
355021,6.04
220840,4.0
332663,5.61
209333,7.61
203564,8.89
480008,5.61
760621,7.99
377390,2.32
528244,9.81
935303,4.86
696384,4.32
417348,8.29
267364,4.17
223592,5.55
735923,5.83
227642,5.04
330575,8.74
991046,7.47
200182,10.53
280510,8.36
384120,6.11
430169,7.23
231701,9.09
350294,6.61
313185,9.61
309239,2.32
359099,5.0
231350,7.43
432517,4.25
443190,5.88
450193,9.45
282044,5.13
272542,8.85
773374,3.81
231566,4.81
1034241,9.15
303018,2.81
489913,4.86
176485,7.06
264339,4.09
264764,7.37
170108,8.24
414584,5.95
929771,5.78
182280,11.79
379654,4.32
776247,7.73
201844,8.58
418092,7.8
248803,9.77
287164,10.37
180575,7.1
319566,6.04
805999,2.32
355464,10.52
408517,9.72
212309,9.13
368201,8.06
264706,5.67
152877,6.89
424410,6.77
384619,9.89
216625,7.14
222422,6.49
195702,7.97
592787,1.58
262958,4.46
467475,4.25
696781,2.0
290094,8.56
309949,6.0
301528,5.95
223672,4.39
166391,11.0
317310,4.7
414076,11.51
235174,4.0
199409,11.83
286008,9.01
688650,4.09
208717,5.43
717951,2.32
407259,7.93
246148,5.93
274114,8.38
493381,5.0
188833,5.49
608516,2.58
212390,5.43
491766,6.32
226573,5.75
546445,3.17
301974,9.07
214247,5.91
165120,6.73
359140,3.17
291143,10.46
352280,6.15
343701,11.95
501050,9.75
301222,7.93
186165,5.78
297670,7.93
389765,7.91
813744,4.39
210953,4.7
352375,5.78
772499,3.0
322851,5.75
383248,2.81
381829,3.81
379234,2.58
1091921,1.0
485514,6.51
284420,11.62
172049,5.36
342816,3.17
245884,9.6
270250,4.58
165457,6.51
515036,5.29
351481,5.21
706610,9.42
220853,3.81
259859,4.32
180255,5.86
236762,7.18
344391,6.04
238787,6.81
324344,6.11
331490,8.34
280544,5.75
277031,7.99
336741,3.32
399817,6.67
164440,6.97
261701,7.33
306994,6.7
350024,10.41
334206,6.81
364231,3.17
864284,9.62
312777,5.88
393475,8.32
384825,7.61
259962,1.0
275995,6.92
290106,7.17
909807,7.12
253026,4.58
370551,6.0
200876,10.33
370523,7.0
314285,5.78
290556,3.32
834298,2.32
156916,5.64
173479,6.95
214845,10.69
414778,1.0
446846,5.09
250406,5.95
249333,4.86
236503,6.85
708330,4.0
314622,1.0
333398,11.45
1070267,1.0
250507,6.32
307613,7.64
235136,6.78
197322,7.53
177666,7.44
338136,9.0
248898,6.67
168311,3.91
939701,5.64
314598,6.85
737125,3.32
908227,3.17
181883,5.49
323578,6.49
419941,12.16
420486,6.93
281882,3.7
674146,7.4
497643,9.34
321046,10.05
326445,5.73
301010,10.03
321956,7.87
244063,5.86
292433,8.37
278672,6.52
544425,8.92
370393,5.17
367753,5.29
379805,4.09
355975,6.71
316254,6.21
280982,10.08
226072,7.52
281384,6.91
356830,9.69
672363,4.64
269743,5.04
213971,7.55
398371,3.32
342746,7.01
282568,7.94
258821,8.58
1080468,3.91
371251,8.43
446891,9.59
233442,5.49
188457,8.68
367276,7.89
293883,1.0
349391,6.57
322856,5.21
259375,10.9
420238,7.85
310437,5.91
375193,8.76
396576,8.22
177124,6.09
362102,4.91
207664,11.27
345033,5.43
223345,3.32
195915,8.55
637007,2.58
913373,4.0
424445,4.39
418940,8.22
287325,7.18
344245,13.22
284854,3.58
211190,7.21
397709,8.44
334933,2.81
780048,3.46
181128,6.04
287302,8.49
208870,6.64
197482,5.98
313270,7.77
307717,10.11
485502,6.66
389946,11.24
234472,8.58
192377,8.4
331393,8.09
819838,10.48
301213,8.13
252974,4.17
342280,9.24
529515,4.39
196705,4.09
219383,6.27
771678,4.17
670237,2.32
369834,2.0
454105,10.33
375251,3.0
560584,1.0
287637,3.81
917685,2.58
632600,4.64
410679,9.12
356313,7.15
611973,5.95
341850,9.14
788137,3.17
983445,5.36
315317,4.75
213704,8.57
238287,7.52
716987,7.52
1004744,2.58
400411,11.12
381262,3.7
170234,10.46
263907,5.25
666505,10.1
178100,8.75
196277,4.7
219502,11.28
165606,8.29
292708,9.31
613976,3.17
255181,5.49
767015,4.64
288100,4.86
319127,10.09
193541,3.58
400170,8.85
290478,6.13
317369,8.41
169778,7.48
241735,2.32
174136,5.09
222953,3.17
404643,7.22
364002,7.61
266047,6.29
603009,3.0
296488,9.41
375535,8.31
773373,3.32
316402,11.25
203061,5.32
347998,15.05
605126,4.64
207013,6.41
203652,6.88
165172,6.99
242641,6.3
341482,6.63
863780,2.81
394690,6.13
291548,9.42
299565,6.54
262307,4.75
588714,3.7
221246,6.41
764226,2.81
621307,9.91
267966,4.39
382397,6.39
273190,8.88
166574,9.45
393764,9.3
386358,10.73
326997,5.46
163798,9.68
293892,1.58
486603,4.25
304578,8.57
782532,4.46
504902,4.81
172445,7.77
201675,6.66
164751,7.45
286511,6.58
323373,8.07
761679,9.2
195500,8.16
610137,2.81
694207,2.58
276831,6.91
274177,5.55
627963,7.52
209174,10.21
437389,3.58
694231,3.46
388411,8.36
202927,14.44
170131,8.83
359957,4.75
499380,4.17
382409,8.94
281081,8.54
251367,6.79
310275,4.46
302783,6.02
909792,3.58
290782,7.38
369259,8.86
343481,8.49
741785,4.25
300694,7.29
157131,5.78
558668,6.0
206968,10.7
316212,11.42
328123,6.38
668012,5.91
324832,8.53
713263,7.7
229878,9.49
362956,5.88
418479,3.7
340663,3.91
344060,5.32
169144,4.75
640363,6.13
838110,5.04
364742,5.88
231893,9.94
380044,6.15
746748,2.58
179921,8.61
259100,4.75
427997,7.04
394179,5.7
626551,2.32
597683,3.17
655286,5.58
347054,7.77
356823,8.96
967117,7.18
549802,6.07
304011,6.0
393611,5.04
812986,7.49
393169,8.74
246259,1.0
377149,8.46
579804,2.81
501131,2.58
184041,6.6
214360,7.44
216280,4.32
217386,8.46
298013,4.86
272897,7.79
286882,7.13
174874,9.75
402850,10.7
294567,7.66
346410,5.43
158864,11.83
233313,4.91
363935,9.84
1101765,8.27
189394,10.75
184144,5.75
396536,7.89
224737,4.91
418753,5.29
311573,6.6
338191,7.83
440872,4.09
881759,2.81
467641,7.38
283825,5.64
317820,5.25
409131,9.91
372422,13.02
321395,12.69
183992,6.92
152816,5.78
187492,5.83
309282,11.79
1029219,7.93
526071,5.09
368904,4.46
324664,4.09
301676,6.49
425979,4.17
161483,4.17
236460,6.88
444981,4.58
970560,8.07
1103447,3.81
246181,6.25
275273,5.25
393464,4.52
362173,10.09
1072298,5.32
330466,4.39
354000,9.61
363485,5.39
278246,6.52
355967,7.43
224664,11.15
177979,8.0
332913,8.9
490154,4.0
163510,6.48
1003701,7.09
610218,4.0
497558,2.58
766460,3.17
359079,9.54
373713,7.58
345089,4.7
313651,4.09
403358,8.46
208132,8.85
204948,2.0
418849,6.02
161238,6.13
241700,5.04
521474,4.17
607096,5.13
367921,2.58
316418,4.32
1022756,2.32
188616,4.25
290900,4.46
227102,6.41
549008,5.73
394436,4.0
651735,3.81
453045,7.82
250326,6.57
340275,6.23
348768,7.94
390851,7.58
294421,4.75
240986,9.81
347256,8.67
270541,9.0
178216,7.64
276483,6.25
299089,6.85
182628,7.11
341950,6.09
405804,6.55
279310,3.17
702072,8.49
344656,6.04
922174,6.97
243527,9.46
242348,10.28
266667,12.38
610212,4.0
305894,5.55
198650,4.17
400288,5.43
330237,5.13
434641,1.0
994778,5.17
332352,4.09
183743,11.22
300696,6.25
722835,4.46
787567,4.17
349301,9.15
231325,7.06
339394,6.19
283083,3.81
174828,8.54
238488,8.15
223102,7.75
229532,5.67
408085,4.17
1051809,3.32
246205,9.93
260255,3.46
203063,4.81
164221,9.81
271228,6.7
953687,4.0
185556,4.58
297357,6.29
1107326,3.91
362212,7.94
340081,8.61
340094,6.79
307086,5.95
186218,5.36
327885,5.55
178408,11.55
246602,4.7
449762,4.09
683935,4.75
227697,3.7
287369,9.08
420933,7.18
249222,9.69
409149,6.67
301582,1.58
178566,5.32
299531,8.03
832004,1.0
192934,6.61
324245,6.46
193656,11.26
428532,9.41
693901,5.73
312681,5.13
216069,9.92
285849,5.98
311792,6.48
551468,5.32
531312,5.64
341409,8.97
172530,8.87
354340,8.25
403195,10.37
344145,6.46
169907,5.88
194998,9.5
671279,2.32
341875,2.58
237293,8.34
1100795,4.64
210635,6.95
893602,5.67
754282,2.58
292260,4.91
286947,2.32
253700,7.63
371721,4.0
919168,4.25
524759,4.25
259357,5.95
311550,6.82
356107,2.0
251085,6.11
250027,4.39
1050293,7.59
300619,10.06
293230,6.38
431865,9.05
431146,9.35
319692,5.32
343823,9.09
234131,7.96
223186,11.05
986489,9.49
217784,8.12
356503,7.91
969963,1.0
304728,9.57
302545,7.62
244852,7.98
190224,5.67
493394,5.0
261810,4.81
506205,5.81
977792,6.46
410558,3.91
367244,12.93
400325,6.21
351863,7.51
321640,5.93
510944,9.87
197062,8.25
273083,5.98
316644,7.65
279970,6.89
437870,11.64
270468,11.6
823993,3.0
171510,6.55
247286,11.7
1003264,4.09
682868,5.04
394629,6.64
1067587,5.98
741796,4.09
268362,2.81
159893,8.16
288021,5.21
367013,6.0
291647,6.17
351910,4.0
202345,6.71
1081138,6.64
294161,8.07
253894,4.52
303002,8.0
320660,7.77
318817,8.29
925776,2.32
623206,6.23
169267,7.71
831510,1.58
188630,8.79
262016,11.25
162712,7.57
183539,6.17
194962,3.17
964254,8.07
331914,4.09
194734,7.86
269538,8.83
1113341,4.0
392516,8.2
213916,6.13
377525,7.84
315031,7.59
187440,3.46
294522,9.69
190343,3.81
304446,4.95
894243,4.39
201616,8.34
365850,10.83
273700,7.37
238580,3.46
371719,3.58
835473,5.36
436599,4.81
525582,4.17
369587,3.17
186025,6.29
393707,1.0
371693,5.13
373594,9.65
226234,9.07
461028,11.87
316565,6.43
776277,5.52
200279,7.04
468925,4.0
381053,4.46
1024029,5.25
219018,9.99
194818,8.91
212846,2.0
233209,6.32
182524,7.11
328601,4.0
285062,6.25
432200,3.91
413824,5.78
299539,7.54
1049575,2.32
343970,7.17
981022,4.46
286919,7.24
181625,7.04
234016,7.11
287997,7.62
224574,3.91
378090,8.43
364204,7.64
842180,3.46
320113,4.86
242986,3.58
282433,4.81
265162,6.27
521939,3.81
293834,8.07
299751,3.58
925084,1.58
387309,7.76
387716,7.37
296415,6.11
945837,6.27
475384,6.83
278206,6.94
332078,5.64
293200,8.95
212242,4.91
205059,6.19
236970,4.25
294532,6.34
167375,4.91
362135,11.33
1103670,8.07
800064,5.88
213516,3.91
175329,9.51
406834,6.13
570512,4.81
240744,7.52
384545,6.48
398942,4.39
826055,2.0
259639,5.58
284531,5.93
260235,2.58
252541,10.16
732447,6.34
766066,6.78
197338,7.65
350895,7.92
250403,6.07
225168,11.79
166833,13.39
382537,4.17
257404,6.98
568266,3.0
671831,1.0
411121,6.51
888700,3.91
181481,5.91
443826,3.46
381419,5.7
234620,5.46
415127,5.13
340538,5.7
281768,5.13
890427,6.13
305791,8.12
647186,6.73
161360,5.93
161694,7.95
183479,9.66
708992,2.81
233771,4.0
213731,8.87
195534,7.5
627619,5.09
255976,6.49
180767,10.5
237249,5.93
398635,3.81
325979,6.3
307215,10.83
184632,5.21
446264,3.46
1095278,1.0
359517,11.34
221946,5.58
220192,6.04
202604,6.0
1094509,6.19
768604,4.95
731280,5.0
310858,4.17
160471,9.92
308093,8.04
256932,5.46
179435,8.79
930499,3.58
258423,6.36
280349,14.73
534173,2.0
542955,3.46
753255,5.75
286694,2.58
541714,4.52
244050,4.91
417315,4.52
363223,8.24
291681,4.95
646202,7.5
272366,12.03
454440,7.39
223599,16.12
353241,8.09
1113990,10.77
226977,3.58
398152,5.25
220536,4.81
371663,7.31
422049,5.46
442956,3.7
250719,3.7
393806,5.25
208510,5.17
170271,5.46
322093,4.46
214358,6.19
424721,4.17
327410,3.58
164843,6.87
1073547,3.91
371034,6.29
350400,4.75
298202,6.36
408163,4.39
276459,3.81
343071,8.84
363116,6.02
905832,7.4
183548,7.58
601357,4.75
769959,1.0
496755,4.17
740578,6.77
391954,12.16
275535,6.58
425040,4.95
361806,7.29
194495,11.94
339099,9.2
607227,4.91
175460,5.58
189453,2.0
364596,5.21
168628,7.17
460572,4.75
239067,9.63
309978,2.0
330866,5.17
180515,5.75
214697,8.29
319727,5.0
350630,1.0
334891,5.29
424699,9.01
230387,8.88
292147,5.49
809276,5.13
345428,5.78
459594,7.31
608395,4.91
183350,4.25
184625,10.32
208867,8.13
404119,6.15
875375,8.84
979441,1.0
509858,6.44
322461,7.09
240871,11.12
855691,10.88
282622,6.09
363442,7.72
518460,7.11
174007,2.32
597565,1.0
322884,4.95
187336,5.78
229453,5.32
173788,7.92
478432,9.16
186014,6.15
271330,6.29
305689,7.27
233522,4.46
196583,5.04
313456,4.0
259579,6.75
259131,6.64
686951,8.22
189212,7.92
288119,7.39
334314,7.47
553199,5.83
905942,4.46
358684,4.7
520818,8.28
170081,7.52
880557,5.95
224847,6.97
232893,8.15
320445,12.7
561160,2.81
275501,4.58
373822,4.25
602991,3.17
175614,9.31
385247,6.23
205140,8.06
175600,8.67
493488,7.89
221071,4.86
237196,3.32
254799,4.75
268523,3.17
259913,5.13
325822,6.17
609216,9.48
160558,8.78
240536,4.52
956085,8.88
228159,7.92
400380,9.02
730761,2.32
251124,6.73
421206,3.58
572921,7.31
582817,4.46
334598,10.42
410743,5.36
187557,2.0
176023,6.04
214512,4.91
335846,9.54
201019,7.91
267103,6.0
378448,7.95
178288,7.34
368744,6.51
229623,7.41
280323,4.39
271295,5.61
313776,9.51
232383,5.39
649258,4.58
290473,2.58
553253,7.99
399513,10.09
396349,4.86
234518,10.22
191263,11.13
416705,9.9
237602,5.83
183390,4.75
260958,8.34
398290,7.25
858346,4.09
177653,9.28
249400,9.77
359595,8.36
311424,5.81
556781,6.79
289923,7.14
302437,7.76
196119,4.7
334035,3.32
209534,8.55
322643,8.78
381763,6.69
687858,2.0
238022,2.81
401655,6.92
176156,8.2
444484,5.81
244026,5.46
231821,8.46
